date,strategy,spy_calibrated_rf_pred,tlt_calibrated_rf_pred,spy_rf_uncertainty,tlt_rf_uncertainty,spy_unc_scaled,tlt_unc_scaled,spy_price_ma5_gap,spy_price_ma20_gap,spy_ret_lag1,spy_ret_lag5,w_spy,w_tlt,w_cash,turnover,transaction_cost,gross_return,net_return,portfolio_value,drawdown
2025-03-26,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,-0.0026592845740137,-0.0026592845740137,1.1023428156556945,-0.07387477248284924
2025-03-27,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,-0.0203438233304248,-0.0203438233304248,1.079916948164432,-0.09271570049330768
2025-03-28,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0066902310090014,0.0066902310090014,1.0871418420181878,-0.08664575893876791
2025-03-31,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0028204877464965,0.0028204877464965,1.0902081122623037,-0.08406965449364401
2025-04-01,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0063084943571112,0.0063084943571112,1.0970856839865875,-0.07829151307751014
2025-04-02,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,-0.050536534960503,-0.050536534960503,1.0416427749631318,-0.12487146625026102
2025-04-03,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,-0.0603265601445025,-0.0603265601445025,0.9788040494502319,-0.1776649603756849
2025-04-04,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,-0.0017827814203064,-0.0017827814203064,0.9770590557767513,-0.17913100400559412
2025-04-07,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,-0.0157866710245238,-0.0157866710245238,0.961634545891672,-0.19208979279958893
2025-04-08,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0998627839165929,0.0998627839165929,1.0576660487547829,-0.1114096303539246
2025-04-09,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,-0.0448081648460502,-0.0448081648460502,1.0102739740901079,-0.15122573411763862
2025-04-10,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0176856262490145,0.0176856262490145,1.0281413020049721,-0.13621462968146159
2025-04-11,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0096545644857265,0.0096545644857265,1.0380675585056178,-0.1278751581218942
2025-04-14,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,-0.0028047392406681,-0.0028047392406681,1.0351560496898125,-0.13032124088867125
2025-04-15,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,-0.0224787984263792,-0.0224787984263792,1.0118869855089883,-0.14987057441043838
2025-04-16,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0014257923621276,0.0014257923621276,1.0133297262442633,-0.1486584663686128
2025-04-17,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,-0.0240905637177864,-0.0240905637177864,0.9889180419070488,-0.16916776383015775
2025-04-21,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0256849383960189,0.0256849383960189,1.014318340892143,-0.14782788902670874
2025-04-22,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0153766457523083,0.0153766457523083,1.0299151547001106,-0.13472434035627567
2025-04-23,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0208305493924691,0.0208305493924691,1.051368853200144,-0.1167001729899656
2025-04-24,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0071992876188808,0.0071992876188808,1.0589379599678648,-0.11034104348161256
2025-04-25,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0003812294162253,0.0003812294162253,1.059341658268162,-0.11000187931697947
2025-04-28,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0062798059069863,0.0062798059069863,1.0659941182712713,-0.10441286386150739
2025-04-29,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.000396733959456,0.000396733959456,1.06641703433857,-0.1040575540309493
2025-04-30,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0070618102230844,0.0070618102230844,1.0739478690537334,-0.09773057850670985
2025-05-01,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0147350349556742,0.0147350349556742,1.089772528444812,-0.08443560704157016
2025-05-02,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,-0.0057506897304433,-0.0057506897304433,1.0835055847569652,-0.08970073379371579
2025-05-05,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,-0.0083935579093776,-0.0083935579093776,1.0744111178861737,-0.09734138339948206
2025-05-06,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0041967292494415,0.0041967292494415,1.0789201304505318,-0.09355316958093418
2025-05-07,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0069436276363583,0.0069436276363583,1.0864117500857515,-0.08725914031834692
2025-05-08,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,-0.0012750371772895,-0.0012750371772895,1.085026534714548,-0.08842291884767228
2025-05-09,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0325130767414489,0.0325130767414489,1.1203040857042306,-0.05878474325242056
2025-05-12,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0065822305287787,0.0065822305287787,1.1276781854586684,-0.05258944745530447
2025-05-13,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.001277243640642,0.001277243640642,1.1291185052497363,-0.0513793733519895
2025-05-14,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0048725572521418,0.0048725572521418,1.1346201998110184,-0.04675716503808447
2025-05-15,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0063138938296915,0.0063138938296915,1.1417840712896485,-0.040738490984220777
2025-05-16,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0010933202076237,0.0010933202076237,1.1430324068875324,-0.039689710992018234
2025-05-19,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,-0.0033678968350383,-0.0033678968350383,1.1391827916620296,-0.04292393697502295
2025-05-20,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,-0.0169942792474292,-0.0169942792474292,1.1198232011866591,-0.059188754851099534
2025-05-21,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0003946750999968,0.0003946750999968,1.1202651675205662,-0.058817440078842265
2025-05-22,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,-0.0068493956928055,-0.0068493956928055,1.1125920281073507,-0.06526397185091004
2025-05-23,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0205774936154179,0.0205774936154179,1.1354863834622946,-0.04602944719957103
2025-05-27,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,-0.0058021103849511,-0.0058021103849511,1.1288981661248374,-0.05156448965091187
2025-05-28,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0039395072819334,0.0039395072819334,1.1333454686708475,-0.0478281210514474
2025-05-29,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,-0.0011190827579547,-0.0011190827579547,1.1320771612980518,-0.048893680183788146
2025-05-30,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.005617096261868,0.005617096261868,1.1384361476889253,-0.04355122443010939
2025-06-02,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0056863921656385,0.0056863921656385,1.1449097420802232,-0.03811248160587433
2025-06-03,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,-0.0002683763078672,-0.0002683763078672,1.1446024754308024,-0.0383706294266446
2025-06-04,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,-0.0048445882397402,-0.0048445882397402,1.1390573477391528,-0.043029327766313075
2025-06-05,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0102167151282961,0.0102167151282961,1.1506947721757963,-0.03325223102196739
2025-06-06,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0009008768838141,0.0009008768838141,1.1517314064963753,-0.032381310304416155
2025-06-09,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.005653652033262,0.005653652033262,1.1582428951044852,-0.026910730931996474
2025-06-10,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,-0.0028561940723355,-0.0028561940723355,1.154934728613163,-0.02969006273416175
2025-06-11,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0039665546330707,0.0039665546330707,1.159515840311838,-0.025841275356985327
2025-06-12,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,-0.0112431333229265,-0.0112431333229265,1.1464792491291669,-0.036793871775838705
2025-06-13,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0094692215532163,0.0094692215532163,1.1573355151453362,-0.027673059546268308
2025-06-16,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,-0.0085818539650843,-0.0085818539650843,1.1474034307657532,-0.03601742735555946
2025-06-17,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,-0.0001506471164413,-0.0001506471164413,1.1472305777475136,-0.036162648550428056
2025-06-18,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,-0.0023512981969015,-0.0023512981969015,1.1445330965586256,-0.038428917576997734
2025-06-20,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0098290170637554,0.0098290170637554,1.1557827318947331,-0.028977618999848298
2025-06-23,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.010986735734259,0.010986735734259,1.1684810113362805,-0.018309252707748636
2025-06-24,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0005601062431551,0.0005601062431551,1.169135484845738,-0.017759401591342705
2025-06-25,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0077933328130199,0.0077933328130199,1.1782469467826524,-0.010104473705484063
2025-06-26,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0049561304326013,0.0049561304326013,1.1840864923327215,-0.005198422362519994
2025-06-27,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0047698119288163,0.0047698119288163,1.1897343622086003,-0.0004534059306995353
2025-06-30,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,-0.0003237317036786,-0.0003237317036786,1.1893492074765974,-0.0007769908525037117
2025-07-01,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0045230321664759,0.0045230321664759,1.1947286721991868,0.0
2025-07-02,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0078504900613912,0.0078504900613912,1.2041078777663456,0.0
2025-07-03,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,-0.0074799220813852,-0.0074799220813852,1.1951012446630713,-0.007479922081385149
2025-07-07,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,-0.0005478662690657,-0.0005478662690657,1.194446489003002,-0.008023690353447188
2025-07-08,100% SPY,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0059787185578217,0.0059787185578217,1.2015877483931292,-0.0020929431820438937
